Retailer,Category,Sub-Category,Domain,URL,Colors,Size,Product Hierarchy,Brand Name,Product Name,SKU,UPC,ID,Walmart Item #,Regular Price,Promo Price,Prime Price,Promo Tag,Each Price,Product Description,Product Details,Product Specification,Images,# of Images,Marketplace/3rd party seller,Nutrition Information,Lifestyle/Dietary Need,Delivery,Total Product Star Rating,Total # of Ratings,Total Recommendation Percentage,Total Number of Q&A
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/starbucks-caramel-flavoured-ground-coffee-311g-bag/6000198123832,,311 GR,Walmart.ca > Household Supplies & Pantry > Drinks > Coffee > Ground Coffee,Starbucks,STARBUCKS® Caramel Flavoured Ground Coffee 311g Bag,SKU:6000198123833,UPC:76211198533,ID:6000198123832,Walmart Item #:31510105,$11.67,,,,$3.75/100GR,"So simple. So sweet. Caramel adds just the right touch of richness to every cup. Our blend of caramel flavour with a medium-roasted coffee creates moments to savour from the brewing aroma to the very last sip. Made with the same high-quality 100% arabica beans we use in our cafés and grinded to a universal blend, this coffee is perfect to use in any drip machine, pour over or French press.","• 100% Arabica Coffee
• Buttery & Smooth
• Growing Region of Latin America
• Medium Roast","[{""Product Type"":""Flavoured""},{""Decaffeinated"":""No""},{""Singleserve"":""No""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No added sugars,Vegan-friendly,Vegetarian-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/125/642/6000198125642.jpg | https://i5.walmartimages.ca/images/Enlarge/125/643/6000198125643.jpg | https://i5.walmartimages.ca/images/Enlarge/125/644/6000198125644.jpg,3,Sold by Walmart,FLAVOURED GROUND COFFEE,"No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No added sugars,Vegan-friendly,Vegetarian-friendly",Add to Cart; Find in Store,4,26,,
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/starbucks-french-roast-dark-roast-ground-coffee-k-cup-pods-24-ct-box/6000198502885,,24 EA,Walmart.ca > Household Supplies & Pantry > Drinks > Coffee > Coffee Pods,Starbucks,STARBUCKS® French Roast Dark Roast Ground Coffee K-Cup® Pods 24 ct Box,SKU:6000198502886,UPC:76211128202,ID:6000198502885,Walmart Item #:31575447,$22.47,,,,,"Muted with oil, the tumbling beans become eerily silent. A master roaster watches, knowing that if he pushes them a second too long, they'll burst into flame. White smoke hangs down as the glistening beans turn ebony. This is French Roast, and you can't roast it darker. Straightforward, light-bodied with low acidity, and immensely popular since 1971, our darkest roast is adored for its intense smokiness. Designed for use with the Keurig® Single Cup Brewing System to provide a premium brewed coffee experience in less than a minute—without the mess.","• 100% Arabica Coffee
• Intense & Smokey
• Multi-Growing Region, Latin America & Asia Pacific
• Dark Roast","[{""Product Type"":""Dark Roast""},{""Decaffeinated"":""No""},{""Singleserve"":""Yes""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/819/642/6000198819642.jpg | https://i5.walmartimages.ca/images/Enlarge/819/644/6000198819644.jpg | https://i5.walmartimages.ca/images/Enlarge/819/645/6000198819645.jpg | https://i5.walmartimages.ca/images/Enlarge/819/646/6000198819646.jpg | https://i5.walmartimages.ca/images/Enlarge/819/647/6000198819647.jpg | https://i5.walmartimages.ca/images/Enlarge/928/614/6000203928614.jpg | https://i5.walmartimages.ca/images/Enlarge/928/616/6000203928616.jpg | https://i5.walmartimages.ca/images/Enlarge/819/643/6000198819643.jpg,8,Sold by Walmart,COFFEE,"No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly",Add to Cart; Find in Store,4.7,878,,
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/tassimo-nabob-cappuccino-coffee-single-serve-t-discs/6000196720831,,8 Cappuccinos,Walmart.ca > Household Supplies & Pantry > Drinks > Coffee > Coffee Pods,Tassimo,Tassimo Nabob Cappuccino Coffee Single Serve T-Discs,SKU:6000196720832,UPC:6020000188,ID:6000196720831,Walmart Item #:31325367,$8.27,,,,$3.14/100GR,"With Tassimo Nabob Cappuccino T-Discs you can now enjoy an authentic café quality cappuccino at home. So, put your day on hold and lose yourself in a delicious Nabob Cappuccino. This indulgent beverage features a heavenly combination of intensely dark espresso and hot foamed milk.","• One 263G bag of Tassimo Nabob Cappuccino Coffee T-Discs
• 8 milk t-discs and 8 espresso t-discs (8 total cappuccinos)
• Makes 8 fl oz/240 ml cappuccino drink
• T-Discs are compatible with Tassimo brewers","[{""Product Type"":""Pods""},{""Decaffeinated"":""No""},{""Singleserve"":""Yes""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No artificials,Vegetarian-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/001/887/999999-00060200001887.jpg | https://i5.walmartimages.ca/images/Enlarge/285/711/6000200285711.jpg | https://i5.walmartimages.ca/images/Enlarge/285/656/6000200285656.jpg | https://i5.walmartimages.ca/images/Enlarge/285/707/6000200285707.jpg | https://i5.walmartimages.ca/images/Enlarge/760/988/6000200760988.jpg | https://i5.walmartimages.ca/images/Enlarge/760/988/6000200760988.jpg,6,Sold by Walmart,"INGREDIENTS: CONCENTRATED MILK, ROAST AND GROUND ARABICA COFFEE, WATER, SUGAR, SALT, SODIUM PHOSPHATE.","No egg,No fish,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No artificials,Vegetarian-friendly",Add to Cart; Find in Store,4.5,165,,8
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/starbucks-by-nespresso-single-origin-colombia/6000202651444,,57g,Walmart.ca > Household Supplies & Pantry > Drinks > Coffee > Coffee Pods,Starbucks,Starbucks By Nespresso Single Origin Colombia,SKU:6000202651445,UPC:761303817587,ID:6000202651444,Walmart Item #:31138742,$8.97,,,,$897/100GR,"The Starbucks Coffee Roast: Each coffee requires a slightly different roast to reach its peak of aorma, acidity, body and flavour. We classify our coffee in three roast profiles, so finding your favourite is easy. Single Origin Colombia, toasted walnut & herbs notes","• Toasted Walnut & Herns Notes
• 100% Arabica Coffee
• Medium Roast
• Intensity:7
• Aluminum capsules for Nespresso Original System","[{""Product Type"":""Pods""},{""Decaffeinated"":""No""},{""Singleserve"":""No""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""""}]",https://i5.walmartimages.ca/images/Enlarge/776/366/6000202776366.jpg | https://i5.walmartimages.ca/images/Enlarge/776/373/6000202776373.jpg | https://i5.walmartimages.ca/images/Enlarge/776/357/6000202776357.jpg | https://i5.walmartimages.ca/images/Enlarge/776/371/6000202776371.jpg,4,Sold by Walmart,100% arabica coffee,,Add to Cart; Find in Store,0,,,
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/melitta-hazelnut-cream-whole-bean-coffee/6000016948455,,907 g,Walmart.ca > Household Supplies & Pantry > Drinks > Coffee > Coffee Beans,Melitta,Melitta Hazelnut Cream Whole Bean Coffee,SKU:205906,UPC:5543760775,ID:6000016948455,Walmart Item #:9225608,$15.97,,,,$1.76/100GR,"Flavored Coffee (Artificially & Naturally Flavored)
Envelop your senses with the delicate aroma and flavour of Melitta's Hazelnut Crème coffee. Mellow, with a rich, nutty flavor, this whole bean coffee delivers a sweet treat every time.
Our whole bean coffees are 100% high altitude Arabica coffee beans, representing some of the very best coffee beans in the world. Melitta offers a truly world-class collection of premium coffees each distinctively rich, uniquely flavorful, and velvety smooth.",,"[{""Flavour"":""Hazelnut""},{""Product Type"":""Medium Roast""},{""Decaffeinated"":""No""},{""Singleserve"":""No""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,Kosher,No added sugars,Vegetarian-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/760/775/999999-5543760775.jpg | https://i5.walmartimages.ca/images/Enlarge/077/5_1/999999-5543760775_1.jpg | https://i5.walmartimages.ca/images/Enlarge/077/5_2/999999-5543760775_2.jpg | https://i5.walmartimages.ca/images/Enlarge/077/5_3/999999-5543760775_3.jpg | https://i5.walmartimages.ca/images/Enlarge/077/5_4/999999-5543760775_4.jpg | https://i5.walmartimages.ca/images/Enlarge/077/5_4/999999-5543760775_4.jpg | https://i5.walmartimages.ca/images/Enlarge/077/5_5/999999-5543760775_5.jpg | https://i5.walmartimages.ca/images/Enlarge/077/5_7/999999-5543760775_7.jpg,8,Sold by Walmart,"Espresso/Colombian/Dark:  100 % Arabica Coffee. French Vanilla / Hazelnut Crème: 100% Arabica Coffee, Artificial Flavours, Natural Flavors.","No egg,No fish,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,Kosher,No added sugars,Vegetarian-friendly",Add to Cart; Find in Store,5,10,,
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/tassimo-nabob-breakfast-blend-coffee-single-serve-t-discs/6000045061034,,14 T-Discs,Walmart.ca > Household Supplies & Pantry > Drinks > Coffee > Coffee Pods,Tassimo,Tassimo Nabob Breakfast Blend Coffee Single Serve T-Discs,SKU:10138919,UPC:6020098773,ID:6000045061034,Walmart Item #:9282258,$8.27,,,,$0.59/1EA,"Tassimo Nabob Breakfast Blend Coffee T-Discs are designed to be the best first cup of morning coffee you've ever had. This 100% Arabica bean lighter-bodied blend is perfect for waking up in the early mornings, with a mellow flavour and bright finish.","• One 123G bag of Tassimo Nabob Breakfast Blend Coffee T-Discs (14 t-discs)
• Made with 100% Arabica beans
• Nabob Coffee is Rainforest Certified
• T-Discs are compatible with Tassimo brewers","[{""Flavour"":""Other""},{""Product Type"":""Pods""},{""Decaffeinated"":""No""},{""Singleserve"":""Yes""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,Kosher,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/119/743/119743.jpg | https://i5.walmartimages.ca/images/Enlarge/285/743/6000200285743.jpg | https://i5.walmartimages.ca/images/Enlarge/285/741/6000200285741.jpg | https://i5.walmartimages.ca/images/Enlarge/285/668/6000200285668.jpg,4,Sold by Walmart,INGREDIENT: 100% ARABICA COFFEE.,"No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,Kosher,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly",Add to Cart; Find in Store,4.5,165,,8
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/tim-hortons-dark-roast-fine-grind-coffee/6000194640050,,300 g,Walmart.ca > Grocery > Drinks > Coffee > Ground Coffee,Tim Hortons,Tim Hortons Dark Roast Fine Grind Coffee,SKU:6000194640051,UPC:6320908227,ID:6000194640050,Walmart Item #:31167230,$7.78,,,,$2.59/100GR,"Since 1964, we have been committed to serving a great cup of coffee. Tim Hortons Dark Roast Coffee is made with 100% Arabica beans selected from the worlds most renowned coffee growing regions. This premium blend coffee is roasted with care to deliver a rich & full flavoured dark roast coffee, with a smooth finish. Our rich and full flavoured dark roast coffee with a smooth finish.","DIRECTIONS:
• For best results, measure two (2) level tablespoons of Tim Hortons coffee for every 250 mL (8 oz) of fresh cold water
• Water and coffee maker conditions may vary
• Adjust to taste
• Once opened seal tightly and store in a cool dry place
• For optimal freshness use within 2 weeks
• For use in automatic filter coffee makers","[{""Flavour"":""Other""},{""Product Type"":""Dark Roast""},{""Decaffeinated"":""No""},{""Singleserve"":""No""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/075/611/6000201075611.jpg,1,Sold by Walmart,Arabica coffee.,"No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly",Add to Cart; Find in Store,4.8,25,,
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/nescaf-gold-dark-roast-instant-and-roast-ground-coffee-100-g/6000197843968,,100 GR,Walmart.ca > Household Supplies & Pantry > Drinks > Coffee > Instant Coffee,NESCAFÉ,NESCAFÉ GOLD™ Dark Roast Instant and Roast & Ground Coffee 100 g,SKU:6000197843969,UPC:5500037775,ID:6000197843968,Walmart Item #:30324936,$5.97,,,,$5.97/100GR,"Exceed all expectations when it comes to instant coffee with new NESCAFÉ GOLD™ Dark Roast Instant and Roast & Ground Coffee (100 g). This rich and full-bodied premium coffee is full of bold flavours and strong toasted notes. The secret to our coffee is our micro grind process, which takes Arabica beans and grinds them 10 times finer than regular coffee to unlock their hidden taste and the true soul of the bean. Prepare for an instant coffee that’s extraordinary and unlike any other.","• Blended with premium, hand-picked Arabica beans, ground 10 times finer than regular coffee.
• A dark roast coffee full of strong toasted notes.
• Easy to adjust to taste so you can experiment and customize to your perfect cup..
• A high-quality coffee that will exceed any expectations you have for instant coffee.
• Made with the passion you can expect with hand-picked coffee beans.","[{""Product Type"":""Dark Roast""},{""Decaffeinated"":""No""},{""Singleserve"":""No""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/941/390/6000197941390.jpg | https://i5.walmartimages.ca/images/Enlarge/941/383/6000197941383.jpg | https://i5.walmartimages.ca/images/Enlarge/941/381/6000197941381.jpg | https://i5.walmartimages.ca/images/Enlarge/941/393/6000197941393.jpg | https://i5.walmartimages.ca/images/Enlarge/941/384/6000197941384.jpg | https://i5.walmartimages.ca/images/Enlarge/749/684/6000201749684.jpg,6,Sold by Walmart,"INSTANT COFFEE, ROAST AND GROUND COFFEE.","No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly",Add to Cart; Find in Store,3.7,3083,,
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/tassimo-nabob-100-colombian-coffee-single-serve-t-discs/6000016955868,,14 T-Discs,Walmart.ca > Household Supplies & Pantry > Drinks > Coffee > Coffee Pods,Tassimo,Tassimo Nabob 100% Colombian Coffee Single Serve T-Discs,SKU:206402,UPC:6020098790,ID:6000016955868,Walmart Item #:9288886,$8.27,,,,$0.59/1EA,"Tassimo Nabob 100% Colombian Coffee T-Discs deliver Nabob's locally-sourced coffee beans in a convenient format. Made with 100% arabica beans. For an unmatched aromatic finish, brew a cup of this bright citrusy medium roast and indulge in the exceptional flavour.","• One 110G bag of Tassimo Nabob 100% Colombian Coffee T-Discs (14 t-discs)
• Each T-Disc makes one 8 fl oz/236 ml cup of coffee
• Medium roast coffee
• Nabob Coffee is Rainforest Alliance Certified","[{""Flavour"":""Columbian""},{""Product Type"":""Pods""},{""Decaffeinated"":""No""},{""Singleserve"":""Yes""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,Kosher,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/119/748/119748.jpg | https://i5.walmartimages.ca/images/Enlarge/285/701/6000200285701.jpg | https://i5.walmartimages.ca/images/Enlarge/285/674/6000200285674.jpg | https://i5.walmartimages.ca/images/Enlarge/285/666/6000200285666.jpg,4,Sold by Walmart,INGREDIENT: 100% ARABICA COFFEE.,"No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,Kosher,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly",Add to Cart; Find in Store,4.4,219,,8
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/folgers-lively-colombian-decaf-k-cup-coffee-pods-12-count/6000198398826,,"12 K-Cup Pods, 108 g",Walmart.ca > Household Supplies & Pantry > Drinks > Coffee > Coffee Pods,Folgers,Folgers Lively Colombian Decaf K-Cup Coffee Pods 12 Count,SKU:6000198398827,UPC:2550020074,ID:6000198398826,Walmart Item #:31559997,$7.94,,,,$7.35/100GR,"Our distinctively rich, decaffeinated Lively Colombian coffee in K-Cup pods, full-bodied and made with 100% Colombian beans. Certified for Keurig K-Cup coffee brewers. Folgers is an iconic brand that has been brewing great-tasting coffee for over 165 years. Savour the fresh aroma of a perfectly brewed cup of Folgers Coffee.","• Made with 100% Colombian coffee beans
• Medium Roast coffee with a distrincitly rich and full-bodied taste  
• Same delicious taste as Folgers Lively Colombian coffee - without the caffine. 
• Easy to use recyclable Keurig K-Cup pods brew delicious coffee in under a minute 
• Folgers is an iconic coffee brand that has been brewing great-tasting coffee for over 165 years","[{""Product Type"":""Medium Roast""},{""Decaffeinated"":""Yes""},{""Singleserve"":""No""},{""Storage Type"":""Shelf""},{""Walmart Exclusive"":""No""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/021/959/6000203021959.jpg | https://i5.walmartimages.ca/images/Enlarge/022/082/6000203022082.jpg | https://i5.walmartimages.ca/images/Enlarge/022/111/6000203022111.jpg,3,Sold by Walmart,DECAFFEINATED COFFEE. DECAFFEINATED WITH METHYLENE CHLORIDE.,"No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly",Add to Cart; Find in Store,0,,,
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/tassimo-nabob-caf-crema-single-serve-t-discs/6000045061099,,14 T-Discs,Walmart.ca > Household Supplies & Pantry > Drinks > Coffee > Coffee Pods,Tassimo,Tassimo Nabob Café Crema Single Serve T-Discs,SKU:10139000,UPC:6020098786,ID:6000045061099,Walmart Item #:9288900,$8.27,,,,$0.59/1EA,"Tassimo Nabob Café Crema T-Discs make a full size cup of coffee with a layer of rich, golden foam known as \""crema\"". Whether mid-morning, with friends, or after dinner, Tassimo Nabob Café Crema is an everyday indulgence worth making time for.","• One 110G bag of Tassimo Nabob Café Crema T-Discs (14 t-discs)
• Each T-Disc makes one 8 fl oz/236 ml coffee
• Bold roast coffee
• Nabob Coffee is Rainforest Alliance Certified","[{""Flavour"":""Other""},{""Product Type"":""Pods""},{""Decaffeinated"":""No""},{""Singleserve"":""Yes""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,Kosher,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/119/745/119745.jpg | https://i5.walmartimages.ca/images/Enlarge/285/759/6000200285759.jpg | https://i5.walmartimages.ca/images/Enlarge/285/643/6000200285643.jpg | https://i5.walmartimages.ca/images/Enlarge/285/705/6000200285705.jpg,4,Sold by Walmart,INGREDIENTS: 100% ARABICA COFFEE.,"No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,Kosher,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly",Add to Cart; Find in Store,4.5,165,,8
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/nescaf-gold-origins-colombia-coffee-95-g/6000200981342,,95 GR,Walmart.ca > Grocery > Drinks > Coffee > Instant Coffee,NESCAFÉ,NESCAFÉ GOLD ORIGINS® Colombia Coffee 95 g,SKU:6000200981343,UPC:5500038399,ID:6000200981342,Walmart Item #:30118993,$7.47,,,,$7.86/100GR,"Enjoy a cup of NESCAFÉ GOLD ORIGINS® Colombia Coffee (95 g), a delicious coffee brew that exceeds all expectations when it comes to instant coffee. Sustainably sourced from some of the finest coffee growing regions of Colombia, this premium, single origin coffee brews a medium-bodied cup with a juicy, fruity flavour. It’s expertly crafted with a flavour profile that delights the senses, so you can enjoy the perfect cup – every time. Sit back and savour the extraordinary experience that’s unlike any other.","• NESCAFÉ GOLD ORIGINS® Colombia Coffee (95 g) is a medium-bodied profile with a juicy and fruity flavour
• A high-quality coffee that will exceed any expectations you have for instant coffee
• Passionately crafted with single origin Arabica coffee beans from South America
• Responsibly grown coffee through sustainable farming practices","[{""Product Type"":""Instant""},{""Decaffeinated"":""No""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""""}]",https://i5.walmartimages.ca/images/Enlarge/220/137/6000201220137.jpg | https://i5.walmartimages.ca/images/Enlarge/927/351/6000203927351.jpg | https://i5.walmartimages.ca/images/Enlarge/927/355/6000203927355.jpg,3,Sold by Walmart,Instant Coffee.,,Add to Cart; Find in Store,4,5326,,
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/lavazza-espresso-decaffeinated/6000198525480,,"Ground Espresso, 227g tin",Walmart.ca > Grocery > Drinks > Coffee > Ground Coffee,Lavazza,Lavazza Espresso Decaffeinated,SKU:6000198525481,UPC:4195301108,ID:6000198525480,Walmart Item #:30291486,$7.97,,,,$3.51/100GR,"This blend comes from Central America with full-bodied and sweet, long lasting flavour. Lavazza distinct decaffeination process keeps blend’s distinctive characteristics.","• 100% Arabica
• Full-bodied flavour with thick crema
• Suitable for use in all types of coffee makers","[{""Product Type"":""Espresso""},{""Decaffeinated"":""Yes""},{""Singleserve"":""No""},{""Storage Type"":""Shelf""},{""International Foods"":""Italian""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,Kosher,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/611/715/6000198611715.jpg,1,Sold by Walmart,COFFEE,"No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,Kosher,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly",Add to Cart; Find in Store,4.4,31,,
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/great-value-medium-roast-k-cup-coffee/6000198502895,,12 x 114 g,Walmart.ca > Household Supplies & Pantry > Drinks > Coffee > Coffee Pods,Great Value,Great Value Medium Roast K-Cup Coffee,SKU:6000198502896,UPC:62891567032,ID:6000198502895,Walmart Item #:31575465,$5.97,,,,$0.5/1EA,Shop medium roast coffee K-Cup® pods here!  K-Cup® pods are compatible with all Keurig coffee makers,,"[{""Product Type"":""Pods""},{""Decaffeinated"":""No""},{""Singleserve"":""No""},{""Storage Type"":""Shelf""},{""Walmart Exclusive"":""Yes""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""N\/A""}]",https://i5.walmartimages.ca/images/Enlarge/914/555/6000198914555.jpg | https://i5.walmartimages.ca/images/Enlarge/914/557/6000198914557.jpg | https://i5.walmartimages.ca/images/Enlarge/914/551/6000198914551.jpg | https://i5.walmartimages.ca/images/Enlarge/914/550/6000198914550.jpg | https://i5.walmartimages.ca/images/Enlarge/170/248/6000199170248.jpg | https://i5.walmartimages.ca/images/Enlarge/314/985/6000200314985.jpg,6,Sold by Walmart,Arabica coffee.,N/A,Add to Cart; Find in Store,0,,,1
Walmart Canada,Drinks,Coffee,walmart.ca,https://www.walmart.ca/en/ip/keurig-timothys-breakfast-blend-light-roast-recyclable-k-cup-pods/6000197097496,,Box of 12 K-Cup® pods,Walmart.ca > Household Supplies & Pantry > Drinks > Coffee > Coffee Pods,Timothy’s,Keurig® Timothy's® Breakfast Blend Light Roast Recyclable K-Cup® PODS,SKU:6000197097497,UPC:9955508812,ID:6000197097496,Walmart Item #:30417754,$7.97,,,,$0.66/1EA,A complex yet smooth combination of sweet Costa Rican and smoky Guatemalan beans. Discover Timothy's® Breakfast Blend coffee K-Cup® pods,,"[{""Product Type"":""Light Roast""},{""Decaffeinated"":""No""},{""Singleserve"":""No""},{""Franchise"":""Timothy's""},{""Storage Type"":""Shelf""},{""Clearout Deal"":""No""},{""Lifestyle\/Dietary Need"":""No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly""}]",https://i5.walmartimages.ca/images/Enlarge/635/059/6000199635059.jpg | https://i5.walmartimages.ca/images/Enlarge/465/349/6000198465349.jpg | https://i5.walmartimages.ca/images/Enlarge/465/350/6000198465350.jpg,3,Sold by Walmart,Coffee,"No egg,No fish,No milk,No mustard,No sesame,No shellfish,No soy,No sulfite,No wheat,No lactose,No artificials,No added sugars,Paleo-friendly,Vegan-friendly,Vegetarian-friendly,Whole30-friendly",Add to Cart; Find in Store,4.6,101,,
